scale,T,pH,F1,F2,F3,Y,mean Y per recipe,std Y per recipe,Y / Y_pilot,normalized std,mean Y / Y_pilot,mean normalized std,scale multiplier,mean scale multiplier,mean std
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1224951271128815,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1427756066758506,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.0839212800476585,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1189672059427223,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1216065721234324,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.0697911064071062,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.112058454935101,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.130577407144302,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1169658987055455,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
micro,27.133202650189684,6.494410197555484,0.4894325215795773,0.7489880759072334,0.1127422268048163,0.1371900526594684,0.11295200435260848,0.0236312518089361,0.1001813848686771,0.2358846590103854,0.1016396052593024,0.2027552065312234,9.98189435403444,10.042909630916036,0.019977964846977798
