T,pH,F1,F2,F3,Y_micro,Y_bench,Y_pilot,cost_micro,cost_bench,cost_pilot,delta_micro_vs_pilot,delta_bench_vs_pilot
37.66979632487627,9.420981936926697,1.3933330345666213,1.7489242416208117,1.3689590701035224,0.19294730722005135,4.000211793371076,1.6532350582908513,10.0,500.0,2000.0,-1.4602877510707999,2.3469767350802244
37.17610613629881,9.212902191041334,1.2553486011894224,0.7326497637976975,0.872672151003475,0.16122589861415085,4.056698627980622,1.6540833724394428,10.0,500.0,2000.0,-1.492857473825292,2.4026152555411793
39.795212652525436,9.491801061674588,0.53042630741361,0.9567773983893784,1.6068144007881209,0.19539975322048378,3.917807353380639,1.657057089906113,10.0,500.0,2000.0,-1.4616573366856291,2.2607502634745256
35.20192608892161,9.47652488304185,1.2820231610962762,0.11983490920856843,1.1904981627131968,0.17103113809655057,4.045604012756378,1.6593401090658808,10.0,500.0,2000.0,-1.4883089709693302,2.386263903690497
39.61276189220461,5.147111867391777,0.653483492837237,1.8525908058793028,1.5706088837744838,0.1805025479439534,3.8994446178325175,1.6604522966986495,10.0,500.0,2000.0,-1.479949748754696,2.238992321133868
38.12686003172033,3.689969182753477,1.327208734575258,0.39467073364998306,1.5172046317809207,0.17267783257749555,3.906439624328311,1.6630774593763573,10.0,500.0,2000.0,-1.4903996267988617,2.2433621649519537
37.366387995348006,5.321719804050464,0.406811547306162,0.34546010771426233,0.02462705016164686,0.09639825508062672,4.218319772872447,1.6706603525088923,10.0,500.0,2000.0,-1.5742620974282655,2.547659420363555
36.4303184771584,4.604330578698117,0.2499094752595554,1.7624999011553077,1.2029773674635558,0.18778335689821632,4.061711092758732,1.6782504585578035,10.0,500.0,2000.0,-1.4904671016595872,2.3834606342009286
35.48214031670113,9.451051326139286,1.8855838595662329,0.5152793337315853,1.144760622542312,0.18901201746658464,3.913138417167248,1.6793774050139474,10.0,500.0,2000.0,-1.4903653875473628,2.2337610121533005
39.218485870344054,4.40648218031403,0.518247001613678,1.9976398819575898,1.6807620467090099,0.16398015966628354,4.019654593803548,1.6891038680730885,10.0,500.0,2000.0,-1.525123708406805,2.3305507257304594
39.52814240405638,7.365875917256241,1.8859946979599551,0.3337526671723592,1.523354803972096,0.13812184466722496,3.942457748817024,1.6897815303913641,10.0,500.0,2000.0,-1.5516596857241391,2.25267621842566
39.565736908416255,9.484080182979488,1.44252664509257,1.05966126103183,1.5776477190873157,0.20070885707771463,4.0113368003047825,1.7043542601773183,10.0,500.0,2000.0,-1.5036454030996036,2.306982540127464
38.61671576319468,8.287741873988677,1.8181911854603174,0.2420593320220675,1.0994200099359106,0.18634194331439033,4.160422114230931,1.717825290441147,10.0,500.0,2000.0,-1.5314833471267568,2.442596823789784
36.569191714998794,3.7688660652339685,1.1087009877705511,0.088551389719323,1.6706802969403753,0.2084803714510496,4.113022992953545,1.739647745869589,10.0,500.0,2000.0,-1.5311673744185392,2.373375247083956
35.16944863491791,9.462205847135113,1.5578741092406776,1.6147286671295937,1.4108448248625693,0.17614267444541568,4.054585440645544,1.7567471523500011,10.0,500.0,2000.0,-1.5806044779045854,2.2978382882955435
38.48868108238393,5.039792769445805,0.24239419772325466,0.6471830432282553,1.8624237307512674,0.17332118937298047,4.254522704437887,1.7796855987255311,10.0,500.0,2000.0,-1.6063644093525506,2.474837105712356
37.00457096546462,5.229519036302301,0.39468260077080963,1.9006164724530457,0.0644249819206841,0.16289873266779892,4.235459196262773,1.786971694687409,10.0,500.0,2000.0,-1.6240729620196102,2.4484875015753635
38.0034381882155,4.357217316747427,1.2376579286819978,1.7182458197617845,1.7068427342991894,0.16094411121155722,4.255086459305714,1.7886875295738338,10.0,500.0,2000.0,-1.6277434183622765,2.46639892973188
37.41415549054205,3.815791502360654,0.8545551687630969,1.5780721807569302,1.8019479520691233,0.18409898592919388,4.302034404707475,1.7926213572171363,10.0,500.0,2000.0,-1.6085223712879424,2.5094130474903382
