id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur,projected_pilot_Y,measured_pilot_Y,cumulative_best_projected_pilot_Y,cumulative_best_T,cumulative_best_pH,cumulative_best_F1,cumulative_best_F2,cumulative_best_F3,best_projected_pilot_Y,best_T,best_pH,best_F1,best_F2,best_F3
520644,2026-07-11T11:19:43.333005+00:00,micro,33.90811399461022,5.821580906837422,1.7184596541401491,1.0739601381652415,1.986029986538116,0.2441468163740071,10,2.4519444135200046,2.831120527666114,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520647,2026-07-11T11:19:47.600451+00:00,micro,37.1919276357108,5.4471383150399015,1.5766398371028132,1.0798121933195473,1.9778741826136863,0.2297405356737377,10,2.3072634383295894,3.383480880437892,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520651,2026-07-11T11:19:51.588991+00:00,micro,32.69668152260307,5.103310379689633,1.7955524467734074,1.0420625853734125,1.9957962787419423,0.249286779565359,10,2.5035645993569866,2.123065494101619,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520676,2026-07-11T11:19:59.977207+00:00,micro,34.430315594252406,5.491665371772692,1.6456172021300808,1.0397376157974527,1.9909718994877377,0.2650415511923139,10,2.6617883470622146,3.741550092432053,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520681,2026-07-11T11:20:05.101975+00:00,micro,34.04890808780671,5.4163695149265,1.5556857894573162,1.1243902022020174,1.9611619180397808,0.2894821702663318,10,2.907243275746219,3.121116316009951,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520683,2026-07-11T11:20:09.712725+00:00,micro,31.788645620023907,5.70050385541596,1.5378897866162275,1.0756633925243626,1.9859200673147688,0.2100224223530231,10,2.109236208157491,1.9870965365942852,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520687,2026-07-11T11:20:13.735330+00:00,micro,34.97000679395515,4.393957685351376,1.744040400371578,1.1546747459721216,1.9811219366689607,0.2085900343661398,10,2.0948508650488122,2.1156271800372517,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520689,2026-07-11T11:20:18.717910+00:00,micro,33.73492673394102,6.232563570652257,1.645221358112236,1.0236915411310827,1.943035535469484,0.2203000997292301,10,2.212453993262448,2.308513946999601,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520693,2026-07-11T11:20:23.846397+00:00,micro,34.50127880923099,5.234277528175272,1.530075654637748,1.2318481396797292,1.9502510133617443,0.2775714736057134,10,2.7876252255423752,3.4245457588437707,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520697,2026-07-11T11:20:28.000089+00:00,micro,35.54246606881227,4.990002661185184,1.5907264663261953,1.3065982245798031,1.917414153701718,0.241578590583867,10,2.42615195399784,3.5070682093305936,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520700,2026-07-11T11:20:32.517701+00:00,micro,20.30015269826181,5.811342223567815,1.5123757554221953,1.3248462703578103,1.9894746258566995,0.2006463745998936,10,2.015073407877658,1.947720933169524,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520712,2026-07-11T11:20:37.307770+00:00,micro,40.24511031754738,5.234712242920524,1.7053778098407346,1.200791577755986,1.6957870557858226,0.2003292964568691,10,2.0118890207413243,1.7761350752661385,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520723,2026-07-11T11:20:41.627446+00:00,micro,38.3180767179165,6.395076478435383,1.4956290754035064,1.042660958660508,1.9791700757863933,0.2375148645661198,10,2.3853403208368027,2.0132047296755684,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520740,2026-07-11T11:20:46.139790+00:00,micro,37.180014785142575,4.907235003407168,1.6991180730751343,1.182087545185866,1.96489476844328,0.2605948876071244,10,2.6171309065170716,2.5838366721422723,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520743,2026-07-11T11:20:51.209719+00:00,micro,36.734261484188266,3.826274260151513,1.7597061411310924,1.2967927762534748,1.9896556431131192,0.1916222085185795,10,1.924444523428643,1.9532641741883767,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520747,2026-07-11T11:20:56.097248+00:00,micro,36.95143906809837,6.111516034996171,1.603304986546724,1.9877286694321803,1.8990379466320109,0.2469162359004451,10,2.479757443554116,2.7582091268703977,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520751,2026-07-11T11:21:00.556256+00:00,micro,36.02928944464274,5.774995203933349,1.5265329623717951,1.8911646225098853,1.94773411637264,0.270175735105761,10,2.7133504921334666,4.421112219551045,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520754,2026-07-11T11:21:04.907415+00:00,micro,35.17420611031362,6.050417325549115,1.6652704475421158,1.902736821852653,1.818741574991554,0.2433625925036069,10,2.444068524059168,3.1693209559253503,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520757,2026-07-11T11:21:09.341145+00:00,micro,35.877375356392314,5.829780010103768,1.4467026417012347,1.878485898416289,1.9423725033948245,0.3001449297907523,10,3.0143284060661637,4.228475989286863,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520763,2026-07-11T11:21:13.426092+00:00,micro,37.09294681708271,6.79675914548702,1.4774795895665862,1.9851659142668805,1.9777589058722709,0.2801870913178318,10,2.813893637854204,2.9857751452947183,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520768,2026-07-11T11:21:18.030383+00:00,micro,33.53541358692747,6.473777289115192,1.3063387058069538,1.9751468289912897,1.9672205553381763,0.1815630095361936,10,1.8234208970891386,2.179739745807367,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520773,2026-07-11T11:21:23.543001+00:00,micro,38.817134616145125,5.785961313495151,1.6147555534880529,1.941827179222382,1.919054684205256,0.2166991527286514,10,2.176290007949918,1.935067020213352,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520779,2026-07-11T11:21:28.859407+00:00,micro,39.293171822099694,5.790802048011093,1.6029833320914793,1.8186357854652315,1.7397838533524217,0.1931198125026831,10,1.9394848249038952,1.804121846928044,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520784,2026-07-11T11:21:32.968699+00:00,micro,58.24818603445939,5.674861587712336,1.4251218011409723,1.2010381111410149,1.6858665305438811,0.1825690450600336,10,1.8335244209405552,1.7623273283934633,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520795,2026-07-11T11:21:38.158547+00:00,micro,32.05647070883315,5.697463291940155,1.8601499663674927,1.7377946785000602,1.96347529191144,0.2259718475287914,10,2.2694148438627892,2.004567363586132,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520820,2026-07-11T11:21:42.721420+00:00,micro,35.998524857107874,6.911944843343202,1.9456488689107745,1.3424480149374654,0.4989663374375981,0.1929718073500876,10,1.9379984225314686,3.394846611283753,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520830,2026-07-11T11:21:48.418693+00:00,micro,36.40036192555043,9.392303770280762,1.3244975510390251,0.8756571408001164,1.97560023420323,0.2297709473362374,10,2.3075688599078,2.213394721117753,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520848,2026-07-11T11:21:53.400249+00:00,micro,33.74999225674165,6.249711427423073,1.6180525307649245,1.5538906755887067,1.9757888097712013,0.2247535265534042,10,2.257179356405526,2.3050508809568946,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520857,2026-07-11T11:21:58.598224+00:00,micro,43.45645222475362,6.073282206101172,0.6211181534854193,1.549994596285462,1.9903966527771848,0.2301833617898067,10,2.31171070099548,1.891409069144519,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520862,2026-07-11T11:22:03.728793+00:00,micro,35.176991981598306,6.723651192142503,1.3857414739707463,1.320795304161415,1.9843987338849964,0.2655951809413311,10,2.667348400600581,3.533083461284636,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520867,2026-07-11T11:22:08.767931+00:00,micro,34.77575925386939,6.998853493501455,1.4335118000058258,1.243897090538478,1.965890029431762,0.2922858518849546,10,2.9354003968759086,4.378485568476401,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520873,2026-07-11T11:22:14.475270+00:00,micro,33.83878496414537,7.423856416816305,1.4045328515335875,1.1100430010078168,1.9535213075103,0.2940158420012845,10,2.9527745312765874,4.209656683762734,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488,3.6357318216771857,36.004296449161224,5.577177838580633,1.820612701970216,1.3543826293085293,1.979843315007488
520879,2026-07-11T11:22:19.811894+00:00,micro,35.65953713357307,7.541896445062641,1.3223737661142347,0.9774107219230244,1.9780947946854035,0.6973849922233434,10,7.00377445485612,13.267794269859166,7.00377445485612,35.65953713357307,7.541896445062641,1.3223737661142347,0.9774107219230244,1.9780947946854035,7.00377445485612,35.65953713357307,7.541896445062641,1.3223737661142347,0.9774107219230244,1.9780947946854035
520882,2026-07-11T11:22:24.718947+00:00,micro,36.495421343431744,7.835497726201107,0.8890887162991286,0.6463375732300429,1.916461578469706,0.7730023326733237,10,7.763192571525485,16.11282457899154,7.763192571525485,36.495421343431744,7.835497726201107,0.8890887162991286,0.6463375732300429,1.916461578469706,7.763192571525485,36.495421343431744,7.835497726201107,0.8890887162991286,0.6463375732300429,1.916461578469706
520887,2026-07-11T11:22:29.680937+00:00,micro,36.50443090835179,8.015345990530598,1.2845555739703065,1.187847618417958,1.9294556647318104,0.8888627130587335,10,8.926767901539712,15.188214823002516,8.926767901539712,36.50443090835179,8.015345990530598,1.2845555739703065,1.187847618417958,1.9294556647318104,8.926767901539712,36.50443090835179,8.015345990530598,1.2845555739703065,1.187847618417958,1.9294556647318104
520892,2026-07-11T11:22:34.419275+00:00,micro,36.74058849318676,7.968335882214525,1.6730522429432877,0.8718579766696284,1.7855319792748372,0.6633755118253521,10,6.662220316624683,13.385303801189757,8.926767901539712,36.50443090835179,8.015345990530598,1.2845555739703065,1.187847618417958,1.9294556647318104,8.926767901539712,36.50443090835179,8.015345990530598,1.2845555739703065,1.187847618417958,1.9294556647318104
520899,2026-07-11T11:22:41.011806+00:00,micro,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976,1.0430181174426385,10,10.474936696884587,15.218036974427775,10.474936696884589,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976,10.474936696884587,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976
520917,2026-07-11T11:22:46.705512+00:00,micro,35.926227831068886,8.233056805771703,0.4897053173189587,1.781262075302214,1.7011892912355258,0.7304661879559835,10,7.33600591408167,12.963208338021346,10.474936696884589,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976,10.474936696884587,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976
520924,2026-07-11T11:22:52.219779+00:00,micro,35.825323434080886,8.288220821580891,1.484330325164708,1.9638084927519568,1.805517448116228,0.9069266107904996,10,9.108181994041948,13.59246836872117,10.474936696884589,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976,10.474936696884587,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976
520927,2026-07-11T11:22:56.951958+00:00,micro,36.017483914749185,8.239330157862252,1.1480273738661115,1.5495696878942529,1.5172930556534845,0.8435771302181494,10,8.471968885488364,13.968489436377803,10.474936696884589,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976,10.474936696884587,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976
520947,2026-07-11T11:23:02.645883+00:00,micro,36.61216562033898,8.259688294082594,1.229169765106032,1.758913733709541,1.9032704280718284,0.7200879617402732,10,7.2317783260680875,11.991793522133989,10.474936696884589,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976,10.474936696884587,35.92946010499957,8.168152523553315,1.2364639212953603,1.744403904289419,1.8381824677304976
520953,2026-07-11T11:23:07.829723+00:00,micro,35.903899893963604,8.064942957431308,1.86408849675622,1.8144116165870543,1.970847184303232,1.1361212380662484,10,11.409962923663777,16.08172370492298,11.409962923663777,35.903899893963604,8.064942957431308,1.86408849675622,1.8144116165870543,1.970847184303232,11.409962923663777,35.903899893963604,8.064942957431308,1.86408849675622,1.8144116165870543,1.970847184303232
520960,2026-07-11T11:23:14.100438+00:00,micro,35.608049341333086,7.95510409441759,1.4260619155633645,1.7858860010423494,1.9963909238045323,1.055407284940958,10,10.599359986472491,15.02612076907406,11.409962923663777,35.903899893963604,8.064942957431308,1.86408849675622,1.8144116165870543,1.970847184303232,11.409962923663777,35.903899893963604,8.064942957431308,1.86408849675622,1.8144116165870543,1.970847184303232
520979,2026-07-11T11:23:19.215800+00:00,micro,36.00481413607337,7.846199514387282,1.7076134827207023,1.964162434567603,1.5731911926867927,0.8705234149395559,10,8.742587987834382,13.247919976836137,11.409962923663777,35.903899893963604,8.064942957431308,1.86408849675622,1.8144116165870543,1.970847184303232,11.409962923663777,35.903899893963604,8.064942957431308,1.86408849675622,1.8144116165870543,1.970847184303232
520993,2026-07-11T11:23:25.752357+00:00,micro,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,1.1489769029992896,10,11.539071204831645,16.193373461101164,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
520998,2026-07-11T11:23:30.717665+00:00,micro,35.60486366229397,8.225986996123517,1.1758885023342236,1.2080926241908192,1.986141516746436,1.0039505522179368,10,10.08258466983299,16.264816950440583,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
521000,2026-07-11T11:23:36.404565+00:00,micro,35.044226773068104,8.371586913993543,1.779436424304139,0.7444475366936172,1.9877781021176504,0.6758909794792557,10,6.7879120272614895,13.330146681218366,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
521009,2026-07-11T11:23:42.933967+00:00,micro,35.435075593367046,8.08385689780673,1.764378863977616,1.7212797515595908,1.9840556871728687,1.0294628444356515,10,10.338802315053021,14.907909392247452,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
521013,2026-07-11T11:23:47.917154+00:00,micro,35.80090437736209,8.091437337770689,1.935379544952187,1.840850109514257,1.850939162612834,1.1061396991969723,10,11.10886103820384,15.363554943717228,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
521028,2026-07-11T11:23:57.322691+00:00,micro,35.635728631548965,8.331364978965922,1.976516991040972,1.1641202172171004,1.9949179203142209,0.9821253892314888,10,9.86339653028008,15.632744503649954,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
521045,2026-07-11T11:24:03.599504+00:00,micro,29.43946227938392,8.158115120903698,1.861274060744377,1.957448784260212,1.9827700599516127,0.2148978314782065,10,2.1581995014154516,1.9482079460522927,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
521055,2026-07-11T11:24:09.608848+00:00,micro,35.9109562844738,7.918701093555218,1.899219549324857,1.4262037966858607,1.8437559873794545,1.0916848363018188,10,10.963692156420532,16.12166448511597,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
521059,2026-07-11T11:24:15.999389+00:00,micro,35.757310903812964,7.996943430201878,1.9869172426575925,1.1965262836867063,1.8793373343507755,1.1196802351946455,10,11.244847417582637,17.151261313995125,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
521073,2026-07-11T11:24:22.513145+00:00,micro,35.900133174356014,8.073017648865704,1.6878124678431374,1.489980223820671,1.7710700291122594,1.062700704303218,10,10.672607138028042,16.023877750918327,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408,11.539071204831645,35.69596550484178,8.149852544947215,1.6413672539383937,1.5177858612083552,1.9516942803405408
